id,lane,artist,title,existing_year,proposed_year,existing_canon,proposed_canon,why,error
a167efca-d8d2-4974-83d3-96427543b9d6,pop,The Weeknd,Blinding Lights,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""352533fbb97f9c5a42b80889e91de16f""}
"
27e409ce-9501-4cd8-bf39-41ba46d9ad8e,pop,Whitney Houston,I Wanna Dance with Somebody,,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""e49d78a346376b9cdc69c174c9e525fd""}
"
d010873b-e11a-456d-bcb3-b1ed392897cf,post_punk_new_wave,Depeche Mode,Dreaming of Me,1981,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""967ddeb9ad1344bc7c2569ec91876d46""}
"
2b294c6a-e9a8-425e-8234-9343f6d185a0,post_punk_new_wave,Depeche Mode,Enjoy the Silence,1990,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""5e8c0cc0ebf6f728276efa1416591eed""}
"
4220564b-c6ff-49fb-ac3a-85602042a264,post_punk_new_wave,Depeche Mode,Just Can't Get Enough,1981,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""4e4eb2c4ef7d6950ddd21834280bf86f""}
"
d7517f3e-ae6e-4201-834d-2a051330875a,post_punk_new_wave,Depeche Mode,Never Let Me Down Again,1987,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""d60691e3ce65d3672fa8f10dc123cad3""}
"
effdd1c1-9b57-4428-ab87-30d13f94aada,post_punk_new_wave,Echo & the Bunnymen,The Cutter,1983,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""d8c7a903ec86ec59077190489d1d2944""}
"
6711759b-25f1-4286-9ee6-f25c4d9084c0,post_punk_new_wave,Joy Division,Disorder,1979,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""71e65e4a96fe94df74ed5b946bac8df4""}
"
a0b84733-8ecf-4b0a-b50d-f4c21c671e6c,post_punk_new_wave,Joy Division,Love Will Tear Us Apart,1980,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""012b127ed04c1510280238a763adcd1f""}
"
de3c11bd-2a86-49ca-b75b-8bc953968ac0,post_punk_new_wave,Joy Division,Transmission,1979,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""71757448943f782a2c6de1a5a6f60cf5""}
"
335781e7-c812-4864-8064-b19bb84d6398,post_punk_new_wave,New Order,Age of Consent,1983,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""9440694d7384cceeee566b5cd8fdb320""}
"
7f13082c-1f13-4ae5-8366-8b88c2082836,post_punk_new_wave,New Order,Blue Monday,1983,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""c03d6c8c3fbbfade344dbd5c0d4ac751""}
"
1515cd64-fb61-4379-b2be-bceb65cfb548,post_punk_new_wave,New Order,Ceremony,1981,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""40c3c673a47d9fb6fdd06bf5f135e0e0""}
"
56cefed8-67bd-4d14-8a75-7dacd500ed9a,post_punk_new_wave,New Order,Temptation,1982,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""33c111a8d950b8d107b76fe8ccda2770""}
"
9742748e-a0b1-40a9-9fe5-1878a09b7243,post_punk_new_wave,Siouxsie and the Banshees,Hong Kong Garden,1978,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""8d80e714ffda94dc076ff04169044e8c""}
"
10492e7e-4b56-4567-a7bf-1db3bfea3580,post_punk_new_wave,Siouxsie and the Banshees,Spellbound,1981,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""91bc5c2fd439c6532b8db4924d8e51dc""}
"
ca1f76b3-eac5-440f-9786-3bee3bd8b590,post_punk_new_wave,Talking Heads,Once in a Lifetime,1980,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""a9d8a49cac2e5bd0c72cedc2a9fa2ebd""}
"
e0947584-3cde-4d0f-8bec-9c2e0796cb1e,post_punk_new_wave,Talking Heads,Psycho Killer,1977,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""053c6c0f875f15db86d1bb19c1c80c7f""}
"
7c4d108d-5b29-4bd5-936d-5c1d04f460be,post_punk_new_wave,Talking Heads,Road to Nowhere,1985,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""35dc92353105cf19126fca59efd5429c""}
"
3987f7f8-10a1-4645-8fc1-96246455cd50,post_punk_new_wave,Talking Heads,This Must Be the Place,1983,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""9843cf74e8b899bb0b6c6a3e1be23c07""}
"
23feb155-d135-47e7-ab17-b6a6f5c0a869,post_punk_new_wave,The Pretenders,Brass in Pocket,1979,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""5eb6444c8afb7e5402b6f0509047d197""}
"
ec8bb99b-ba3a-4c70-be74-f9040d3877e8,post_punk_new_wave,The Pretenders,Kid,1979,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""54c8760ceabdefeb75ed26b6416f2eeb""}
"
70666bf6-52f6-470a-b04e-06377eb5b198,post_punk_new_wave,The Psychedelic Furs,Love My Way,1982,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""d36859c0c34ffebbd841c450b5d67fe4""}
"
af03e9a7-60f5-4cb2-9ce8-d79212310501,post_punk_new_wave,The Psychedelic Furs,Pretty in Pink,1981,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""44bef3eefdebcc393346944c9f3f01b2""}
"
686ad71b-0d7f-4ea5-8015-9df5b20e0403,post_punk_new_wave,The Teardrop Explodes,Reward,1981,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""02d339ec6d3919f161cd303b7d37a190""}
"
ea75f76f-f1ec-4ad6-b83a-ef6e7bc18af4,post_punk_new_wave,XTC,Making Plans for Nigel,1979,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""14a5e3c0e11a8138a03bb536b625e0f5""}
"
1fe4742e-ca3e-4fca-a798-a938d3d97b55,post_punk_new_wave,XTC,Senses Working Overtime,1982,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""a542b77d46babb93298f8d2feb835677""}
"
a1000001-0000-0000-0000-000000000004,post-punk,The Cure,Just Like Heaven,1987,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""91ca511181fe35cac581d0625fd1ac3a""}
"
a1000001-0000-0000-0000-000000000003,post-punk,The Feelies,Slow Down,1980,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""2a2c62dc948f39e10a8a576854219ae5""}
"
de1130ce-1125-42cf-aab2-1d75b57d65cd,punk_noise_edge,Bikini Kill,Rebel Girl,1993,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""6a7c89c26f28f96aaa7ffc90623631ec""}
"
6bf82d9a-5c44-4d01-8491-bdd6e61f27e4,punk_noise_edge,Fugazi,Repeater,1990,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""71b0eddc2fd8fc2c94b3d6e6c32cb5f2""}
"
edb19a2f-b008-4a10-a84e-e69def1fd780,punk_noise_edge,Fugazi,Suggestion,1988,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""5dbe85ce65daaabbe2f894594acf838f""}
"
ca2acd13-6328-48a5-9da3-6fa912273c55,punk_noise_edge,Fugazi,Waiting Room,1988,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""f129b5b3f5e02df83cf0f078b8ab220b""}
"
63eea9dc-ca99-4974-8807-10674dbd8170,punk_noise_edge,Hole,Miss World,1994,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""da1703e5d5cb2aecc802c0b411140ec6""}
"
889ecd92-be89-4297-bc12-2e48975cf3c0,punk_noise_edge,Hole,Violet,1994,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""a0913a9793fc5e4b2d769a04c525f39c""}
"
49a5ebf3-88ac-498a-b76b-b17c0b242df7,punk_noise_edge,L7,Pretend We're Dead,1992,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""aab780cc4d368f8129a741bef88de118""}
"
97b1268e-a30a-4c13-b647-a46fa9cedbc5,punk_noise_edge,L7,Shitlist,1992,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""4fbd095a26cf6723d91fe2d7ae1bfac0""}
"
ca341283-3b0b-450e-afd5-e31e2b656b53,punk_noise_edge,Mudhoney,Here Comes Sickness,1989,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""027e87337bfc9cc13ebafd2ee1441ac5""}
"
b63c208c-0921-4933-9db9-28b41e1c9cfe,punk_noise_edge,Mudhoney,Suck You Dry,1992,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""ce5f738658ab05464ffd60e36937ca7d""}
"
2cfae16c-c531-49e1-a512-020fa4df46e0,punk_noise_edge,Mudhoney,Touch Me I'm Sick,1988,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""64a0b091141fe22d7c47d6c518a4721b""}
"
78c9c3f9-f290-4806-a910-40ac9832732e,punk_noise_edge,New York Dolls,Personality Crisis,1973,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""d23d0ab2d39376a7176f865f341be739""}
"
dabdf76a-8f5f-4bf6-a3c3-3ec1e02b1e72,punk_noise_edge,PJ Harvey,Rid of Me,1993,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""2ece79a920104877390aecb953416fa9""}
"
0a825a2a-cc2a-441c-aa72-e17b0011b048,punk_noise_edge,Refused,New Noise,1998,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""469a4d8b9cea9f3a7d9241af6ebd874c""}
"
54608ace-42fe-4436-bfeb-927b44be42da,punk_noise_edge,Refused,Rather Be Dead,1996,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""7461ea3a424aa5b274ed5f55dc2eb84a""}
"
c0d4b84a-00d9-4953-b012-bdcf01460b37,punk_noise_edge,Sonic Youth,Bull in the Heather,1994,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""6cc2640f612258e9c851ab7410556593""}
"
5d77da52-d485-4325-8d7b-e50405c9ba9d,punk_noise_edge,Sonic Youth,Kool Thing,1990,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""cec9cde68dc3d44ed460be5781c39cca""}
"
f05a3d54-c4c7-4acc-badf-33c3597e1a78,punk_noise_edge,Sonic Youth,Schizophrenia,1987,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""1ccb4aa4fddfba78c8758ee298acca15""}
"
84b7489b-e406-47cb-b20e-1ac601d091eb,punk_noise_edge,Sonic Youth,Teen Age Riot,1988,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""b3620eb7584aaffe85afd7426ddfd80a""}
"
e69e8b3e-0d56-4ee7-8d6f-fdf3dd787f03,punk_noise_edge,The Breeders,Divine Hammer,1993,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""1fe2619f877ed7b5abc2469ed0755dad""}
"
6e2d00da-4094-4a35-8915-c674a7897eb0,punk_noise_edge,The Replacements,Alex Chilton,1987,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""d778d88e6ac644a186d46948580c629a""}
"
a48897ff-63f8-48a3-9e57-0d65cc02e1df,punk_noise_edge,The Replacements,Bastards of Young,1985,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""72173db96ed68bc59e5e1c4d076dbf45""}
"
d2d78c35-a703-4b3f-97c3-79aa72f2c310,punk_noise_edge,The Replacements,Unsatisfied,1984,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""f181f685164ac5afdc7bf835b049dcad""}
"
326592c0-1f1a-4916-bc35-deb7322376a1,punk_noise_edge,The Stooges,Search and Destroy,1973,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""4d3cb096a2276fbfd90992e10c02ba78""}
"
933eeffc-4bf4-4880-8367-d15e881ca908,punk_noise_edge,Veruca Salt,Seether,1994,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""90b260f0ee68b2036bdf2de3d55a8ee5""}
"
00f5a05d-a0dd-4eaa-a8b2-dce75c729f3e,shoegaze_dreampop,Chapterhouse,Breather,1990,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""b867d2da889d6a3a671db1d10794bbf4""}
"
4c12cccf-e20a-4ac2-89b6-5ff0bb4048a4,shoegaze_dreampop,Chapterhouse,Pearl,1991,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""a415eb4589c951388b9a0c6e5a1af66d""}
"
fb3a3279-d429-4c92-abc9-9e97106ff053,shoegaze_dreampop,Cocteau Twins,Cherry-Coloured Funk,1990,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""82c3d00aaefe1bb6e2c45d31b570a1c0""}
"
3d693af2-23be-4888-bdd2-967d4579faa9,shoegaze_dreampop,Cocteau Twins,Crushed,1985,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""1493eb4a77ef663ecf7370e1a752d78e""}
"
d97c4197-e889-45e0-a731-c225aa505c85,shoegaze_dreampop,Cocteau Twins,Heaven or Las Vegas,1990,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""feef0cc51fd59c58b3c3e141073a3fee""}
"
07ab8cfb-9c31-4b93-90ec-82134e803b9a,shoegaze_dreampop,Cocteau Twins,Lorelei,1984,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""2aecf209c18dd0a82dc5d1a127b41486""}
"
91b62cb3-7c27-411a-b08f-d863472b20e3,shoegaze_dreampop,Drop Nineteens,Delaware,1992,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""5b7b6c6afd4433912130475428b7122c""}
"
ed8eb651-a552-41bf-bfeb-242a3ee16d17,shoegaze_dreampop,Drop Nineteens,Winona,1992,,,,,"LLM 403: {""status"":403,""type"":""credit_limit_reached"",""title"":""Workspace credit limit reached"",""message"":""Workspace credit limit reached"",""details"":""This workspace has reached its credit limit. Ask your workspace owner to adjust the workspace limit."",""props"":{""applicability"":""ai_gateway"",""scope"":""workspace""},""request_id"":""a51ea15196adcc0a207aa14750a99d1b""}
"
